index,age,gender,dominant_race
/home/spendar/Desktop/fairness/real/R_FFHQ_01317.png,31,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02779.png,35,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03353.png,28,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_02035.png,30,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01843.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02112.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03165.png,22,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02492.png,29,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01777.png,33,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00882.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01937.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00831.png,36,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00560.png,33,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02948.png,34,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02810.png,22,Man,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_03146.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02259.png,33,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02891.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03331.png,27,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00343.png,26,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_00880.png,34,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_00175.png,26,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00782.png,33,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02847.png,26,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00048.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02550.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03153.png,24,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03386.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02622.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00187.png,41,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02074.png,38,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00151.png,29,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02769.png,24,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00128.png,24,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_01320.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01550.png,29,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02337.png,38,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02117.png,24,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02919.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03274.png,36,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00414.png,31,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02629.png,41,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00877.png,29,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01607.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00706.png,26,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_01581.png,49,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03319.png,26,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_03370.png,25,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01542.png,35,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01695.png,37,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02980.png,51,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_01478.png,28,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01634.png,33,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02500.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02177.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03205.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00582.png,24,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01913.png,24,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01530.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01225.png,21,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_03158.png,31,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02391.png,42,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01428.png,24,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01811.png,23,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01764.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03190.png,24,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00123.png,35,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02737.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00095.png,39,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03132.png,31,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01052.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02347.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02099.png,26,Man,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_01368.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00336.png,30,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02757.png,28,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02191.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00600.png,45,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_01224.png,27,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01415.png,33,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01387.png,32,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01308.png,23,Man,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_03198.png,38,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01416.png,31,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02103.png,28,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02897.png,33,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02910.png,23,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00681.png,32,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00011.png,29,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00074.png,28,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02635.png,44,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02271.png,32,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_03352.png,26,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00668.png,34,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00957.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03492.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01447.png,35,Woman,black
/home/spendar/Desktop/fairness/real/R_FFHQ_00983.png,28,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01853.png,30,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02108.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02316.png,33,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00989.png,26,Woman,black
/home/spendar/Desktop/fairness/real/R_FFHQ_01569.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02230.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02214.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02717.png,30,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02750.png,40,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02047.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00781.png,30,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01097.png,26,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_01997.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01724.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02848.png,46,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02716.png,27,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00687.png,40,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00281.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00412.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01944.png,32,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02518.png,25,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03338.png,25,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00001.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03267.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02583.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03490.png,26,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_03236.png,32,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00722.png,29,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01220.png,27,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00428.png,34,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02313.png,26,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00680.png,48,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02780.png,34,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00093.png,35,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00812.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01783.png,40,Man,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_02608.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02549.png,24,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00266.png,30,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00297.png,24,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01046.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02167.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00390.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00295.png,28,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01744.png,37,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00250.png,31,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01072.png,34,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01321.png,28,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_03376.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00324.png,48,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02116.png,24,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_03259.png,34,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01121.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01544.png,30,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00358.png,25,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_00829.png,28,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00697.png,25,Man,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_00257.png,39,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03245.png,40,Man,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_03421.png,32,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02678.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00738.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00288.png,44,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00057.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03199.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03294.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02877.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03191.png,46,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01807.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01248.png,28,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01138.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02448.png,29,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03096.png,35,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01844.png,35,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00276.png,36,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02867.png,26,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02987.png,41,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03457.png,35,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02978.png,41,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01341.png,39,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02439.png,42,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01539.png,28,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02617.png,28,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02806.png,30,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01548.png,25,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_01089.png,30,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00655.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00987.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00982.png,34,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01723.png,35,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02659.png,27,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03299.png,25,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03070.png,25,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00686.png,32,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02809.png,32,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02140.png,31,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_01955.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01996.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00171.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00511.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00536.png,25,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00322.png,31,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00049.png,40,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01769.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03448.png,35,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_01037.png,26,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00335.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02963.png,30,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02935.png,29,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03209.png,27,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00890.png,28,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00978.png,22,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02977.png,36,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01390.png,28,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00249.png,30,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_03371.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02538.png,38,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02882.png,39,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02319.png,34,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01304.png,34,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03027.png,25,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01278.png,32,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00272.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01314.png,32,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03001.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02580.png,22,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00282.png,43,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00657.png,29,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02590.png,30,Woman,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02664.png,31,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02944.png,38,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01836.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01336.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01353.png,38,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03046.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03013.png,40,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02578.png,34,Woman,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_00067.png,30,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01058.png,30,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00994.png,34,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00047.png,33,Woman,black
/home/spendar/Desktop/fairness/real/R_FFHQ_00515.png,28,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_02204.png,27,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00020.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02846.png,29,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01677.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00320.png,22,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01435.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02655.png,30,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00056.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00235.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02253.png,32,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03470.png,24,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00050.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02925.png,42,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02546.png,27,Woman,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_01667.png,48,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01748.png,29,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01628.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01535.png,39,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01788.png,29,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03012.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02728.png,31,Man,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_01632.png,24,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01906.png,26,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_03429.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02753.png,20,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00134.png,23,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02207.png,42,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01676.png,25,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_03055.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02229.png,25,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01805.png,32,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03320.png,29,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01065.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01697.png,28,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00705.png,24,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01662.png,26,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02418.png,41,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02751.png,29,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01941.png,23,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01721.png,37,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00204.png,30,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_03089.png,38,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01904.png,29,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03067.png,30,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00392.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02183.png,33,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03057.png,34,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00129.png,24,Woman,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_00858.png,27,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00590.png,25,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00352.png,32,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_02089.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03011.png,23,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03085.png,35,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_00785.png,27,Woman,black
/home/spendar/Desktop/fairness/real/R_FFHQ_01947.png,49,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03375.png,27,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01035.png,52,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02209.png,27,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01032.png,30,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02345.png,31,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00641.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01892.png,33,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01559.png,34,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_01175.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01023.png,38,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00672.png,41,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01003.png,33,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_03335.png,34,Woman,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_00991.png,30,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00688.png,23,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03054.png,32,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00086.png,29,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02541.png,30,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_01104.png,28,Woman,black
/home/spendar/Desktop/fairness/real/R_FFHQ_02968.png,27,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_02675.png,29,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_00808.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00558.png,26,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02939.png,34,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_02336.png,30,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_00433.png,28,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03381.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00137.png,26,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02813.png,30,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01917.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_03438.png,32,Woman,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_01859.png,37,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01274.png,39,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_01402.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01626.png,33,Woman,black
/home/spendar/Desktop/fairness/real/R_FFHQ_02523.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02256.png,24,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02923.png,30,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02063.png,37,Man,middle eastern
/home/spendar/Desktop/fairness/real/R_FFHQ_01012.png,27,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_00967.png,33,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02373.png,33,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02619.png,31,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02215.png,25,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00735.png,33,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_03061.png,34,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_02648.png,33,Man,black
/home/spendar/Desktop/fairness/real/R_FFHQ_00005.png,26,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02281.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01686.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01412.png,32,Woman,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02860.png,28,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02863.png,24,Man,latino hispanic
/home/spendar/Desktop/fairness/real/R_FFHQ_03094.png,22,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_02591.png,32,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_01993.png,29,Man,white
/home/spendar/Desktop/fairness/real/R_FFHQ_00237.png,40,Woman,indian
/home/spendar/Desktop/fairness/real/R_FFHQ_00241.png,31,Man,asian
/home/spendar/Desktop/fairness/real/R_FFHQ_00227.png,37,Man,latino hispanic
